std,ptp,roughness,p5,p95,skewness,kurtosis,tic_id,sector,cache_file,anomaly_score
0.0912470626171689,0.7063448062440791,0.09746766312005523,0.8547684261654032,1.148401131910979,-0.05305101461585011,0.2900918939425785,141976247,35,TIC141976247_sector35.npy,0.6631310056843982
0.00036295997942124066,0.00905582147779227,7.111422023216925e-05,0.9998309986633028,1.0001181963802435,-12.59701407637329,211.51351197614756,149988523,93,TIC149988523_sector93.npy,0.6630361318204486
0.084350431175425,0.7546677507102674,0.07958968628760928,0.8790056253666373,1.1639307620577832,-0.08037254091960382,1.6363410729611383,350297825,66,TIC350297825_sector66.npy,0.6603887127908665
0.08757678644010113,0.6648629279052736,0.09399498479841596,0.8562120794368592,1.140488848559224,-0.09137886607777893,0.10551592881945249,141976247,67,TIC141976247_sector67.npy,0.6582718610477994
0.0004539280294181482,0.0101617555773863,0.00018143977954837763,0.9997117838853284,1.0002792426432183,-12.332025471344974,192.47424825703584,150392584,13,TIC150392584_sector13.npy,0.6561922056163008
0.07178475999008335,0.8148545419470203,0.07522875826573361,0.8905630293691156,1.1151825496909016,-0.27549970102731863,3.084964466872276,350297825,87,TIC350297825_sector87.npy,0.6560993944861676
0.07701241459454308,0.7792577191197112,0.08129700294701506,0.8808861823031762,1.1316586940423863,-0.07048699963597488,1.8655477562212228,350297825,94,TIC350297825_sector94.npy,0.6552944387078855
0.0006761781923912373,0.01978694376951129,0.000204944941589281,0.9992970780469616,1.000726994977158,-8.265298789368726,198.0842703095202,142108949,65,TIC142108949_sector65.npy,0.6537520224096697
0.07140695286133975,0.7626859912282389,0.07752984716675568,0.8947576861802332,1.122048402624583,0.40078130324429584,1.4960994089814053,350297825,88,TIC350297825_sector88.npy,0.6534931667220308
0.08763912088581326,0.6028449695698145,0.09470181591740504,0.8588705171798662,1.1466845988485763,-0.01250942569974494,0.10276311724011178,141976247,89,TIC141976247_sector89.npy,0.6532901594413968
0.077950411978689,0.7474671768275518,0.07756738263773708,0.8834765634627054,1.1194984770241712,-0.129746335593642,2.3149366495430828,350297825,68,TIC350297825_sector68.npy,0.6508873194514836
0.08212332890538876,0.7005910424679257,0.08555748304272653,0.8704912725953587,1.1297516646188452,-0.04987602885554128,0.9864785074352582,350297825,95,TIC350297825_sector95.npy,0.6488511283644945
0.08389155723594088,0.6051371361090226,0.07643125104674982,0.8772347434668626,1.139540092752083,0.23292493351016685,0.754059517702498,348841203,27,TIC348841203_sector27.npy,0.6468597596743103
0.003765654264927069,0.08134602381571299,0.002152801505343202,0.9956450121010378,1.0038748455124622,6.791373153247481,95.73897974998411,141975926,96,TIC141975926_sector96.npy,0.6468341930607842
